time,accelx,accely,accelz,gyrox,gyroy,gyroz,magx,magy,magz,altitude,pressure,temp,apogee1,apogee2,apogee3,apogee4,flightStage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74232E+12,9.80099,-0.803988,0.9667,0.00626137,-0.000763581,0.00244346,-6.95703,-17.4803,-3.87314,9.08188,1021.74,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74239E+12,9.81057,-0.808774,0.981057,0.00824668,-0.00137445,0.00213803,-7.27857,-17.7141,-4.06314,9.08188,1021.74,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74247E+12,9.82014,-0.832702,0.990628,0.00595593,-0.00229074,0.000610865,-7.62935,-17.641,-3.21543,9.75797,1021.65,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74255E+12,9.79621,-0.82313,0.971485,0.00702495,-0.0018326,0.00122173,-7.33703,-17.2026,-4.18006,9.08188,1021.74,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74262E+12,9.81057,-0.808774,0.971485,0.00931569,-0.00167988,0.000610865,-7.19088,-17.6995,-4.44314,9.08188,1021.58,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7427E+12,9.79621,-0.82313,0.976271,0.00794125,-0.000916298,0.000458149,-7.29319,-17.5533,-4.23853,10.4552,1021.7,29.4349,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74277E+12,9.79621,-0.808774,0.971485,0.00610865,-0.00152716,0.000763581,-7.33703,-17.1295,-3.9316,9.75797,1021.74,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74285E+12,9.81057,-0.803988,0.9667,0.00549779,-0.00167988,0.00305432,-7.26395,-17.7433,-4.00468,9.41992,1021.65,29.426,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74292E+12,9.78664,-0.832702,0.971485,0.00824668,-0.0018326,0.0018326,-7.43934,-17.7726,-3.39082,9.75797,1021.66,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.743E+12,9.80578,-0.837487,0.971485,0.0065668,-0.00152716,0.00122173,-7.13242,-17.4218,-3.04005,8.91287,1021.65,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74308E+12,9.77707,-0.82313,0.976271,0.00794125,-0.00122173,0.00137445,-7.07395,-17.2903,-3.7416,8.72272,1021.71,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74315E+12,9.80099,-0.803988,0.985843,0.00870483,-0.00122173,0.000458149,-7.41011,-17.7872,-3.69775,9.75797,1021.66,29.4349,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74322E+12,9.79621,-0.818345,0.981057,0.00885754,-0.00244346,0.000763581,-7.27857,-17.8749,-4.03391,8.99738,1021.75,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7433E+12,9.80099,-0.799202,0.9667,0.00717767,-0.00198531,0.00244346,-7.60012,-18.1087,-3.39082,8.99738,1021.7,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74338E+12,9.79142,-0.818345,0.957129,0.00641408,-0.00152716,0.00259618,-7.33703,-17.1733,-3.97544,9.41992,1021.63,29.426,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74345E+12,9.81057,-0.818345,0.976271,0.00671952,-0.00137445,0.00213803,-7.48319,-18.0503,-3.80006,9.67346,1021.8,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74353E+12,9.81057,-0.818345,0.976271,0.00778853,-0.00122173,0.000763581,-7.33703,-17.2318,-4.54545,9.08188,1021.69,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7436E+12,9.81535,-0.818345,0.985843,0.00824668,-0.00259618,0.000305433,-7.41011,-17.3049,-3.61005,9.08188,1021.73,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74368E+12,9.81057,-0.803988,0.961914,0.0074831,-0.00244346,0.000458149,-7.32242,-17.3341,-4.1216,8.99738,1021.84,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74375E+12,9.80099,-0.789631,0.971485,0.00717767,-0.00122173,0.000916298,-7.33703,-17.0272,-3.8439,8.99738,1021.74,29.426,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74383E+12,9.80099,-0.813559,0.971485,0.00580322,-0.00106901,0.00229074,-6.94241,-17.2464,-3.91698,8.91287,1021.7,29.4349,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74391E+12,9.80099,-0.82313,0.990628,0.00671952,-0.0018326,0.00290161,-7.20549,-17.5972,-3.50774,9.41992,1021.73,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74398E+12,9.81057,-0.827916,0.961914,0.00824668,-0.00229074,0.00152716,-6.98626,-17.0564,-2.92312,9.33542,1021.65,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74406E+12,9.79621,-0.837487,0.9667,0.00824668,-0.00152716,0.000610865,-7.48319,-17.5826,-3.50774,10.3707,1021.71,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74413E+12,9.80578,-0.808774,0.9667,0.00809396,-0.00106901,0.000610865,-6.78164,-17.0126,-3.25928,9.75797,1021.72,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74421E+12,9.80099,-0.789631,0.971485,0.00855211,-0.00152716,0.0018326,-7.36627,-17.6118,-3.15697,8.99738,1021.71,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74428E+12,9.81535,-0.789631,0.981057,0.00702495,-0.00152716,0.00229074,-7.29319,-17.4949,-2.5285,8.99738,1021.7,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74436E+12,9.80099,-0.813559,0.9667,0.00580322,-0.00106901,0.00213803,-7.29319,-17.1295,-3.50774,8.91287,1021.84,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74444E+12,9.80099,-0.82313,0.985843,0.00671952,-0.00137445,0.0018326,-6.91318,-16.881,-3.55159,8.91287,1021.84,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74451E+12,9.80578,-0.818345,0.971485,0.00794125,-0.00152716,0.00137445,-7.17626,-16.8956,-3.39082,8.99738,1021.77,29.426,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74459E+12,9.81535,-0.808774,0.9667,0.00855211,-0.0018326,0.000305433,-7.36627,-17.3341,-3.61005,9.58896,1021.86,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74466E+12,9.80099,-0.818345,0.9667,0.00778853,-0.00213803,0.000916298,-7.52704,-17.3049,-2.74773,9.50443,1021.71,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74474E+12,9.80099,-0.803988,0.981057,0.0065668,-0.00137445,0.0018326,-7.04472,-17.2757,-3.56621,8.55371,1021.72,29.4305,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74481E+12,9.80578,-0.813559,0.976271,0.00733038,-0.00152716,0.00259618,-7.1178,-17.7433,-2.35311,9.58896,1021.72,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74489E+12,9.82014,-0.813559,0.985843,0.00839939,-0.00122173,0.00106901,-7.14703,-17.0418,-3.11312,8.91287,1021.67,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74497E+12,9.80099,-0.842273,0.9667,0.00809396,-0.00137445,0.000610865,-7.16165,-17.5826,-3.20082,8.91287,1021.68,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74504E+12,9.82971,-0.82313,0.9667,0.00778853,-0.00152716,0.000458149,-7.52704,-16.7203,-2.93774,9.67346,1021.88,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74512E+12,9.79621,-0.813559,0.971485,0.00870483,-0.00152716,0.000916298,-7.1178,-17.2464,-3.40544,9.25092,1021.69,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74519E+12,9.81057,-0.803988,0.981057,0.00763582,-0.00152716,0.00152716,-6.98626,-17.5533,-3.72698,10.7087,1021.68,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74527E+12,9.80578,-0.799202,0.957129,0.00610865,-0.00152716,0.00244346,-7.33703,-17.3926,-3.75621,9.25092,1021.73,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74534E+12,9.81057,-0.803988,0.971485,0.0065668,-0.00213803,0.00198531,-7.45396,-17.7433,-3.25928,8.21567,1021.73,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74542E+12,9.81057,-0.837487,0.981057,0.00763582,-0.00152716,0.000610865,-7.16165,-17.6995,-3.05466,8.63821,1021.75,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74549E+12,9.81535,-0.818345,0.976271,0.00901026,-0.00167988,0.000916298,-7.00088,-17.6703,-3.8439,8.82837,1021.76,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74557E+12,9.80578,-0.799202,0.961914,0.00885754,-0.00198531,0.000763581,-7.1178,-17.6556,-3.56621,9.58896,1021.77,29.4527,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74564E+12,9.81057,-0.803988,0.981057,0.00794125,-0.00229074,0.00167988,-7.80473,-17.4803,-3.2739,9.58896,1021.69,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74572E+12,9.80578,-0.799202,0.971485,0.00733038,-0.00167988,0.00198531,-7.14703,-17.1441,-4.13622,9.67346,1021.82,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7458E+12,9.79621,-0.818345,0.990628,0.00641408,-0.00122173,0.00229074,-7.08857,-17.6264,-4.16545,8.21567,1021.69,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74587E+12,9.80099,-0.842273,0.971485,0.0074831,-0.0018326,0.00152716,-7.26395,-17.5826,-3.85852,9.50443,1021.76,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74595E+12,9.81057,-0.813559,0.971485,0.00870483,-0.00167988,0.000916298,-7.10318,-17.641,-4.34083,8.99738,1021.69,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74602E+12,9.80099,-0.808774,0.971485,0.00870483,-0.0018326,0.000458149,-7.1178,-17.6849,-3.6539,9.50443,1021.73,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7461E+12,9.81535,-0.808774,0.961914,0.00763582,-0.00137445,0.000610865,-7.20549,-17.641,-3.80006,8.82837,1021.6,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74617E+12,9.81535,-0.794416,0.961914,0.00687223,-0.00213803,0.00198531,-7.13242,-17.4364,-4.66238,8.55371,1021.73,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74625E+12,9.78664,-0.803988,0.971485,0.00595593,-0.00198531,0.00198531,-7.16165,-17.4803,-4.35545,9.41992,1021.77,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74633E+12,9.79621,-0.82313,0.961914,0.00671952,-0.00167988,0.00137445,-6.91318,-17.568,-3.94621,8.82837,1021.68,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7464E+12,9.80099,-0.808774,0.9667,0.00794125,-0.00198531,0.00167988,-7.42473,-17.6995,-3.6539,9.41992,1021.73,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74648E+12,9.79621,-0.808774,0.971485,0.00778853,-0.0018326,0.000152716,-7.17626,-17.3487,-3.61005,9.25092,1021.77,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74655E+12,9.80099,-0.818345,0.976271,0.00794125,-0.00198531,0.000916298,-7.07395,-17.568,-4.3993,9.50443,1021.69,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74663E+12,9.81535,-0.803988,0.981057,0.00794125,-0.0018326,0.0018326,-7.26395,-17.378,-3.82929,8.46918,1021.61,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7467E+12,9.81057,-0.789631,0.957129,0.00610865,-0.00122173,0.00229074,-7.46857,-17.6118,-3.17159,9.61008,1021.74,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74678E+12,9.78664,-0.818345,0.981057,0.00610865,-0.00122173,0.00213803,-7.51242,-17.7433,-3.58082,9.41992,1021.73,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74685E+12,9.80578,-0.832702,0.976271,0.0074831,-0.00122173,0.00198531,-7.1178,-17.7287,-4.04852,9.41992,1021.71,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74693E+12,9.81535,-0.818345,0.976271,0.00824668,-0.00167988,0.00106901,-6.94241,-17.378,-3.40544,9.08188,1021.75,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74701E+12,9.79621,-0.813559,0.971485,0.00824668,-0.00213803,0.00106901,-7.05934,-17.451,-3.87314,9.50443,1021.7,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74708E+12,9.79621,-0.818345,0.9667,0.00824668,-0.0018326,0.00137445,-6.89857,-17.6118,-4.10699,8.55371,1021.69,29.4394,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74716E+12,9.80099,-0.794416,0.981057,0.00671952,-0.00167988,0.00198531,-6.86933,-17.7872,-4.03391,9.50443,1021.69,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74723E+12,9.80099,-0.82313,0.981057,0.00671952,-0.00198531,0.00213803,-7.00088,-17.758,-4.22391,9.77908,1021.69,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74731E+12,9.78664,-0.82313,0.9667,0.00702495,-0.00137445,0.00244346,-7.3955,-17.2026,-3.75621,10.1171,1021.77,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74738E+12,9.78664,-0.827916,0.981057,0.00702495,-0.00152716,0.00152716,-7.10318,-17.2757,-3.31774,9.927,1021.7,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74746E+12,9.79621,-0.803988,0.971485,0.00870483,-0.000916298,0.000763581,-7.41011,-17.378,-3.77083,8.38467,1021.61,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74754E+12,9.80578,-0.813559,0.971485,0.00809396,-0.00229074,0.00152716,-7.29319,-16.9833,-4.28237,9.50443,1021.71,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74761E+12,9.80578,-0.799202,0.971485,0.00824668,-0.00122173,0.00106901,-7.19088,-17.2464,-4.20929,8.74384,1021.69,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74769E+12,9.81057,-0.799202,0.957129,0.00717767,-0.00152716,0.00213803,-7.08857,-17.2172,-4.20929,9.25092,1021.67,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74776E+12,9.81057,-0.813559,0.981057,0.00702495,-0.00167988,0.00229074,-6.9278,-17.2757,-3.82929,9.50443,1021.77,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74784E+12,9.81535,-0.818345,0.961914,0.00717767,-0.00152716,0.00274889,-7.29319,-17.5241,-3.34697,9.41992,1021.78,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74791E+12,9.80578,-0.813559,0.976271,0.00733038,-0.00106901,0.00167988,-7.33703,-17.6703,-3.66852,10.1171,1021.77,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74799E+12,9.79142,-0.808774,0.971485,0.00794125,-0.0018326,0.0018326,-7.01549,-17.3926,-3.99006,9.50443,1021.65,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74807E+12,9.79142,-0.813559,0.957129,0.00839939,-0.00167988,0.00137445,-7.07395,-17.4364,-3.82929,9.77908,1021.78,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74814E+12,9.80099,-0.82313,0.976271,0.00855211,-0.00137445,0.00106901,-6.95703,-17.6118,-3.62467,9.08188,1021.7,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74821E+12,9.80578,-0.803988,0.971485,0.00671952,-0.00167988,0.00137445,-7.27857,-17.6703,-3.69775,9.33542,1021.7,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74829E+12,9.78664,-0.799202,0.971485,0.0074831,-0.00213803,0.00167988,-6.98626,-17.5387,-3.82929,9.77908,1021.72,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74837E+12,9.80099,-0.808774,0.957129,0.00763582,-0.00198531,0.00213803,-7.64396,-17.8018,-3.21543,9.41992,1021.71,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74844E+12,9.81057,-0.803988,0.961914,0.00534507,-0.00137445,0.00213803,-7.1178,-17.4803,-3.96083,9.25092,1021.71,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74852E+12,9.80578,-0.82313,0.971485,0.00580322,-0.0018326,0.00198531,-7.03011,-17.4803,-4.23853,9.33542,1021.78,29.4527,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7486E+12,9.79621,-0.837487,0.976271,0.00809396,-0.00198531,0.00122173,-6.9278,-17.0126,-3.34697,9.41992,1021.79,29.4527,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74867E+12,9.81057,-0.818345,0.981057,0.00916297,-0.00106901,0.000458149,-7.23472,-17.5826,-4.23853,8.74384,1021.69,29.4438,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74874E+12,9.82014,-0.803988,0.976271,0.00794125,-0.00152716,0.000763581,-7.57088,-17.451,-3.49313,9.41992,1021.62,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74882E+12,9.79621,-0.789631,0.9667,0.00687223,-0.00167988,0.00122173,-7.20549,-17.5826,-4.01929,9.25092,1021.7,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7489E+12,9.79142,-0.789631,0.971485,0.0074831,-0.00167988,0.00244346,-7.35165,-17.3633,-3.8439,9.08188,1021.65,29.4527,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74897E+12,9.79621,-0.803988,0.971485,0.00549779,-0.00167988,0.00198531,-7.42473,-17.4803,-4.35545,9.33542,1021.71,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74904E+12,9.79621,-0.832702,0.957129,0.00595593,-0.0018326,0.00213803,-7.43934,-17.7726,-4.38468,10.4552,1021.79,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74912E+12,9.81057,-0.827916,0.957129,0.00763582,-0.00137445,0.000916298,-7.13242,-17.5826,-4.04852,9.33542,1021.72,29.4483,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7492E+12,9.79142,-0.808774,0.961914,0.00901026,-0.00137445,0.000916298,-6.95703,-17.5095,-4.63315,9.25092,1021.72,29.4527,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74927E+12,9.80099,-0.803988,0.961914,0.00870483,-0.00167988,0.000458149,-7.20549,-17.6118,-4.42853,9.41992,1021.69,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74935E+12,9.81057,-0.789631,0.961914,0.00824668,-0.00137445,0.00122173,-7.36627,-17.568,-5.02777,10.2017,1021.8,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74943E+12,9.80578,-0.799202,0.961914,0.00702495,-0.00198531,0.0018326,-6.9278,-17.5241,-4.10699,9.33542,1021.64,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7495E+12,9.80099,-0.82313,0.990628,0.00641408,-0.00167988,0.00259618,-7.38088,-17.6849,-4.50161,9.25092,1021.74,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74958E+12,9.79142,-0.82313,0.981057,0.00595593,-0.0018326,0.0018326,-7.52704,-17.9187,-4.5893,9.08188,1021.71,29.4527,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74965E+12,9.79621,-0.818345,0.9667,0.00733038,-0.00137445,0.00122173,-7.38088,-17.7287,-4.37007,8.91287,1021.64,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74973E+12,9.80578,-0.827916,0.976271,0.00870483,-0.00167988,0.000763581,-7.64396,-17.5387,-4.44314,8.99738,1021.75,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7498E+12,9.81057,-0.808774,0.961914,0.00885754,-0.0018326,0.000763581,-7.26395,-17.5826,-3.80006,9.16641,1021.72,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74988E+12,9.80578,-0.789631,0.971485,0.0074831,-0.00167988,0.000458149,-7.23472,-17.451,-4.15083,8.91287,1021.84,29.4661,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74996E+12,9.79621,-0.799202,0.9667,0.0065668,-0.00152716,0.00198531,-6.95703,-17.3926,-4.57468,9.61008,1021.64,29.4661,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75003E+12,9.82492,-0.82313,0.9667,0.00687223,-0.00137445,0.00229074,-7.52704,-17.378,-4.75007,9.77908,1021.65,29.4527,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7501E+12,9.79621,-0.818345,0.976271,0.00717767,-0.00137445,0.0018326,-7.73166,-17.6849,-5.02777,9.61008,1021.77,29.4527,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75018E+12,9.77707,-0.818345,0.971485,0.00763582,-0.00152716,0.00106901,-7.45396,-17.6703,-4.32622,10.1171,1021.67,29.4616,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75028E+12,9.80578,-0.813559,0.9667,0.00870483,-0.00213803,0.000152716,-7.03011,-17.3487,-4.96931,10.8989,1021.67,29.4527,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75036E+12,9.80099,-0.794416,0.9667,0.00916297,-0.00167988,0.00122173,-7.29319,-17.2026,-4.5893,9.77908,1021.67,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75043E+12,9.81535,-0.784845,0.961914,0.00687223,-0.00152716,0.0018326,-7.35165,-17.8164,-3.69775,8.57483,1021.71,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75051E+12,9.80578,-0.818345,0.976271,0.00671952,-0.0018326,0.00305432,-7.00088,-17.9333,-3.63929,9.25092,1021.7,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75058E+12,9.81535,-0.837487,0.981057,0.00610865,-0.00152716,0.00198531,-7.3955,-17.5826,-3.78544,8.91287,1021.82,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75066E+12,9.79621,-0.827916,0.9667,0.00839939,-0.00213803,0.000458149,-7.46857,-17.4803,-3.9316,8.57483,1021.76,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75073E+12,9.79142,-0.803988,0.957129,0.00839939,-0.00167988,0.000152716,-7.17626,-17.7433,-3.72698,9.16641,1021.8,29.4572,0,0,0,0,PRE_FLIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
