time,accelx,accely,accelz,gyrox,gyroy,gyroz,magx,magy,magz,altitude,pressure,temp
time,accelx,accely,accelz,gyrox,gyroy,gyroz,magx,magy,magz,altitude,pressure,temp
3688438629152,-0.626919,-0.320638,0.48335,-2.45614,-0.148135,0.164475,6.4601,-56.3286,-4.32622,551.998,956.717,30.2367
3688519409191,-0.626919,-0.272782,0.478564,-2.51203,-0.0913243,0.129503,5.53932,-52.1631,-10.0409,551.216,956.861,30.2367
3688604980475,-0.66999,-0.282353,0.646062,-2.59373,-0.0302378,0.0972803,5.46624,-45.9369,-16.1795,548.797,957.043,30.2367
3688685821537,-0.708275,-0.382851,0.684347,-2.70506,0.0383318,0.0916298,5.18854,-39.1552,-18.7811,546.336,957.361,30.2367
3688766723634,-0.751346,-0.555135,0.631705,-2.78234,0.106901,0.126449,5.14469,-31.8913,-20.8711,545.596,957.543,30.2278
3688852233896,-0.794416,-0.660419,0.617348,-2.78509,0.141568,0.18723,5.32008,-24.1596,-20.0088,542.131,957.728,30.2322
3688933044439,-0.885344,-0.693918,0.492921,-2.77485,0.151953,0.260076,5.70009,-17.7726,-16.9541,540.631,957.932,30.2322
3689013916019,-0.909272,-0.765703,0.44985,-2.72935,0.119424,0.335518,6.1824,-11.6194,-12.891,539.205,958.167,30.2322
3689099395762,-0.976271,-0.698704,0.358923,-2.62504,0.0586431,0.399811,7.05934,-6.79626,-5.62701,536.797,958.513,30.2322
3689180206306,-1.02891,-0.569491,0.234496,-2.51783,-0.0126754,0.420581,8.47705,-0.979246,11.4733,534.673,958.789,30.2011
3689397033699,-1.13898,-0.478564,0.339781,-2.33427,-0.195477,0.342695,9.29552,-0.496931,17.758,527.384,959.546,30.2145
3689482635501,-1.15334,-0.435493,0.454636,-2.36053,-0.208458,0.280234,10.2894,-1.62233,25.3142,525.525,959.79,30.2278
3689563598634,-1.12941,-0.478564,0.660419,-2.41948,-0.19227,0.23106,10.5963,-3.28851,32.4905,523.042,960.136,30.2322
3689644439709,-1.21555,-0.660419,0.717846,-2.48485,-0.160047,0.198378,11.2394,-5.74393,38.6437,520.74,960.299,30.2322
3689730102547,-1.2682,-0.799202,0.665204,-2.54318,-0.125991,0.222049,12.2917,-9.82169,45.6007,517.549,960.717,30.2322
3689810974127,-1.37348,-0.799202,0.770488,-2.5667,-0.128434,0.246637,12.7594,-14.2795,49.7369,515.701,960.87,30.2278
3689891784670,-1.40219,-0.885344,0.74656,-2.61496,-0.105069,0.282678,13.6802,-20.1842,53.9024,512.944,961.259,30.2278
3689972625745,-1.44526,-0.78006,0.622133,-2.63924,-0.104611,0.331852,14.2941,-26.0742,55.6416,509.405,961.605,30.2278
3690058105475,-1.47876,-0.55992,0.497707,-2.65894,-0.120799,0.3317,14.9225,-32.9436,56.4309,507.271,961.95,30.2322
3690138977055,-1.50748,-0.626919,0.425922,-2.67925,-0.152716,0.299935,15.171,-39.0237,53.7562,503.193,962.289,30.2278
3690218811036,-1.57448,-0.253639,0.339781,-2.71697,-0.17822,0.251524,16.3987,-45.0745,50.8038,500.542,962.688,30.2367
3690304382333,-1.5984,-0.215354,0.411565,-2.76096,-0.19227,0.149815,16.3695,-50.19,44.8845,496.844,963.064,30.2367
3690385314949,-1.62233,-0.311067,0.636491,-2.79226,-0.177609,0.0561996,16.4133,-53.61,37.8252,493.042,963.319,30.2278
3690466156010,-1.64626,-0.473778,0.660419,-2.87717,-0.106901,0.0122173,16.9249,-55.817,30.8097,491.077,963.768,30.2322
3690551696790,-1.6989,-0.722632,0.535992,-2.90558,-0.0427606,0.014508,16.8956,-56.4747,23.385,488.52,964.136,30.2367
3690632598887,-1.77069,-0.89013,0.521635,-2.82892,-0.0251982,0.0675006,17.2172,-55.8462,15.0102,484.622,964.481,30.2367
3690713378913,-1.84726,-0.942772,0.40678,-2.7214,-0.0508545,0.130267,16.6764,-54.18,7.5855,481.633,964.829,30.2322
3690799072269,-1.8664,-0.85663,0.454636,-2.60809,-0.10568,0.176082,16.691,-51.3008,0.862321,478.432,965.178,30.2278
3690879974366,-1.94297,-0.727417,0.44985,-2.58259,-0.147982,0.188452,15.9164,-47.983,-4.26776,474.819,965.635,30.2367
3690960754405,-1.94297,-0.665204,0.689132,-2.63298,-0.156076,0.185703,15.7118,-43.043,-9.71938,471.037,965.982,30.2367
3691046234135,-2.0004,-0.617348,0.942772,-2.75943,-0.128434,0.166766,14.6741,-37.1529,-13.7094,467.604,966.443,30.2411
3691127075197,-2.0004,-0.847059,1.01934,-2.89596,-0.0775799,0.162948,14.1479,-31.1605,-14.6156,463.632,966.798,30.2367
3691207855236,-1.30169,-5.33599,-1.51705,-3.11465,0.103542,0.218842,14.0164,-24.5688,-13.8702,445.821,967.809,30.2278
3691293334966,-3.27816,2.24447,1.24905,-3.21941,0.076969,0.578489,13.8702,-18.8834,-10.9179,441.585,969.401,30.2322
3691374176027,-5.13499,-0.660419,1.37348,-3.93489,-0.045204,0.569937,14.4841,-11.9556,-5.20316,440.719,969.442,30.2411
3691455017102,-5.95334,-1.50748,1.22034,-3.50499,-0.0558941,0.260381,14.7764,-8.21397,2.04618,435.258,970.054,30.2278
3691534851083,-7.73838,-2.28754,0.861416,-2.83029,0.0702495,0.00152716,14.4694,-5.84624,9.01783,431.74,970.931,30.2367
3691620422367,-13.6678,-5.09671,0.0957129,-2.33824,0.130878,-0.117592,13.7679,-3.91698,15.5072,420.49,971.728,30.2367
3691701232911,-12.3326,-4.81436,0.899701,-0.981049,0.151036,-0.482278,12.8617,-3.04005,20.3011,408.552,973.106,30.2278
3691782073986,-10.5428,-0.258425,-1.1677,-5.0036,0.312305,-0.0691805,12.5548,-6.51856,39.4621,404.528,973.954,30.2367
3691867675788,-9.22193,-1.0672,-6.18784,-5.0036,0.0891863,0.406531,12.5987,-25.665,56.5186,396.626,974.667,30.2278
3691948516849,-8.17866,1.80897,-4.38843,-5.0036,-0.413403,0.0997237,15.0687,-44.0807,51.1985,392.591,975.311,30.2322
3692029327393,-9.77228,-0.516849,-2.42632,-5.0036,-0.34407,-0.36377,16.9687,-55.3785,32.6951,388.999,975.669,30.2278
3692114868172,-9.87278,-2.21575,-1.85204,-5.0036,0.167224,-0.70448,18.6934,-54.3262,14.1918,385.935,975.791,30.2322
3692195678716,-7.48953,-2.05304,-1.82812,-5.0036,0.31093,-0.442266,20.2572,-48.8454,3.85852,381.382,976.516,30.2278
3692276458741,-9.10229,-1.24905,-4.15394,-3.88938,0.0438296,-0.176235,20.1111,-42.9406,-3.36159,377.368,976.994,30.2189
3692361938485,-7.71445,0.899701,-4.36929,-4.77834,-0.350178,-0.0294742,19.7457,-33.6597,-8.15551,373.164,977.343,30.2278
3692442901618,-9.18365,-0.985843,-2.83789,-5.0036,-0.505644,-0.15516,17.7872,-18.9418,-7.00088,370.1,977.996,30.2234
3692523681644,-10.916,-3.55573,-2.65603,-5.0036,-0.352622,-0.46777,15.6387,-7.62935,5.62701,366.171,978.127,30.2234
3692609313977,-11.7727,-6.3649,-3.23509,-4.83164,-0.115301,-0.656374,13.7241,-3.72698,18.138,363.107,978.567,30.2145
3692690094003,-11.0788,-7.35075,-3.5653,-1.52411,-0.172875,-0.604451,11.634,-2.30927,22.6834,359.536,978.813,30.2234
3692770935064,-9.61914,-6.47019,-1.2682,-0.0846048,-0.351706,-0.299018,10.6986,-1.76849,22.2596,357.603,979.229,30.2189
3692856506348,-13.9358,-4.57029,-1.43569,-2.74004,-0.115301,0.169515,11.3125,-2.93774,31.1751,354.117,979.915,30.2189
3692937377941,-9.63828,-2.67517,-5.4317,-5.0036,-0.312457,0.547946,13.0225,-12.204,47.7053,347.832,980.549,30.2278
3693018219003,-12.347,-3.01017,-2.44546,-5.0036,-0.803135,0.304516,15.2441,-26.6881,53.2447,342.687,981.017,30.2189
3693099060064,-8.43709,-2.33061,-1.92383,-4.84049,-0.871246,-0.244804,17.6849,-36.9775,50.8623,338.758,981.384,30.2189
3693184600830,-8.86779,-2.98145,0.205783,-2.83747,-0.563828,-0.406225,19.4534,-41.596,46.3461,337.363,981.529,30.2278
3693265380869,-8.83908,-5.99641,3.27338,-0.362243,-0.437227,-0.248622,20.4618,-42.2829,44.753,335.197,982.201,30.2278
3693346191413,-13.0887,-4.75214,2.75653,1.88925,-0.194408,-0.0508545,20.8419,-38.7167,45.7176,330.75,982.22,30.2278
3693431701661,-9.48993,-1.58883,2.91924,3.71055,0.102778,0.13943,20.4034,-33.5574,48.363,326.746,982.997,30.2278
3693512573254,-11.5382,-0.947557,2.30668,-0.840398,0.228616,0.682795,20.0818,-36.2029,48.9038,322.299,983.335,30.2278
3693593444833,-8.66201,-0.713061,-0.0622133,0.0172569,0.235336,0.359189,19.3657,-37.3429,50.0292,316.309,983.977,30.2189
3693678985599,-11.677,0.244068,-1.47876,1.01846,0.284663,0.0557414,18.518,-35.589,51.1546,312.992,984.447,30.2322
3693759857179,-9.64307,-1.04327,2.01476,0.589179,0.273362,-0.164781,17.9626,-33.6597,51.8123,307.964,985.386,30.2278
3693840637218,-8.2983,-0.478564,-1.73719,-0.708756,0.357509,-0.260687,16.9687,-34.4782,52.6162,303.094,985.55,30.2367
3693926147466,-9.92064,0.732203,-1.82812,-1.83855,0.215177,-0.117133,17.1003,-37.8398,51.9877,300.316,985.754,30.2189
3694007019045,-9.84407,-0.847059,-3.36431,-1.76861,-0.0549779,-0.0736092,17.2026,-40.0175,51.3592,296.661,986.448,30.2367
3694087860120,-10.0355,-0.784845,-2.9336,0.0806342,-0.211818,-0.104458,16.881,-40.1783,50.1608,293.449,986.733,30.2189
3694173278814,-10.0881,-2.44068,-2.68953,2.03189,-0.383623,-0.111941,17.9187,-35.7498,50.5408,290.946,987.224,30.2234
3694254119876,-8.78165,-2.25404,-1.05284,2.54792,-0.401033,-0.0653626,18.6934,-31.3066,50.4092,287.639,987.387,30.2189
3694334899915,-9.46121,-1.48833,0.837487,2.03189,-0.417374,-0.0450513,19.4972,-27.5504,48.3192,283.91,987.877,30.2278
3694419555672,-9.17408,-1.88076,2.47418,0.69883,-0.465785,-0.0284052,20.3157,-26.235,46.5215,281.396,988.194,30.2189
3694500457770,-9.42293,-1.60798,3.62273,-0.326507,-0.462272,0.0192422,21.178,-26.615,45.3084,278.111,988.621,30.2234
3694581268313,-9.93021,1.38305,4.42672,-1.23456,-0.362701,0.120188,21.675,-28.442,44.3876,275.153,988.979,30.2278
3694662048352,-8.43709,-0.454636,3.94815,-1.50991,-0.319177,0.211512,22.318,-31.1605,43.5107,271.097,989.429,30.2278
3694747619636,-8.48973,-0.143569,4.72821,-0.509003,-0.273057,0.305433,22.508,-33.192,42.7214,267.188,989.786,30.2278
3694828491216,-10.1408,-0.909272,4.82393,0.76404,-0.112857,0.215788,23.2973,-33.0166,42.0052,263.554,990.409,30.2278
3694909240723,-9.60957,-0.334995,4.16829,1.2283,0.0824668,-0.071624,22.8588,-30.4151,42.0345,259.751,990.736,30.2278
3694994812021,-9.35593,-1.72283,3.1346,0.578948,0.196546,-0.378431,22.2157,-28.8366,42.6922,256.371,991.062,30.2278
3695075622564,-10.9878,-2.40718,3.49352,-0.0261145,0.200669,-0.523206,21.8357,-26.8342,43.7884,250.413,991.695,30.2278
3695156494144,-8.93958,-3.5653,1.85683,-0.28787,0.105222,-0.515723,21.2072,-26.2789,43.6422,248.416,992.052,30.2189
3695242645270,-12.2943,-4.27836,2.29711,-1.65422,0.00458149,-0.236558,21.2803,-28.3104,45.1476,242.279,992.787,30.2322
3695323608403,-9.94935,-2.48853,0.492921,-2.15803,-0.0256563,0.109803,21.2803,-32.0228,44.6945,238.402,993.308,30.2278
3695404418947,-8.51366,-2.57468,-0.325424,-4.37349,-0.272293,0.51389,21.7773,-39.0237,42.6337,233.997,993.859,30.2322
3695488922128,-11.5717,-2.90967,0.803988,-5.0036,-0.579558,0.448986,22.9173,-46.7553,32.8851,232.19,994.146,30.2234
3695569793707,-9.82492,-2.75174,0.526421,-5.0036,-0.715628,0.141721,23.2096,-48.6261,17.1733,228.472,994.452,30.2189
3695650604251,-9.79621,-4.55115,1.04806,-5.0036,-0.484263,-0.126144,22.7565,-43.4961,4.01929,225.63,994.942,30.2189
3695736175548,-11.9545,-4.68036,-1.80897,-5.0036,-0.154702,0.099571,22.128,-32.9582,-2.96697,221.225,995.372,30.2145
3695816986092,-7.5326,-2.93839,-4.4315,-5.0036,-0.257174,0.373391,21.4265,-19.3218,1.1254,217.01,995.842,30.2145
3695897796635,-12.7107,-1.08634,-4.8335,-5.0036,-0.512363,0.0676533,20.1842,-11.3271,16.3256,213.556,996.25,30.2011
3695978668215,-9.88714,-1.82333,-2.55553,-5.0036,-0.344528,-0.543365,19.2341,-12.891,34.4782,209.172,996.863,30.1922
3696064208994,-8.03031,-2.95274,-3.10588,-5.0036,0.249386,-0.647364,17.758,-21.2072,47.1061,206.753,997.127,30.1922
3696144989020,-11.6913,-3.30209,-3.31166,-4.98496,0.191506,-0.431882,17.5972,-29.2312,50.9792,202.802,997.537,30.1922
3696225738527,-9.23629,-2.55075,-4.45065,-2.63985,-0.229991,-0.299324,18.4595,-33.8936,50.1754,198.671,997.934,30.1967
3696311279307,-9.77228,-2.34018,-2.19661,-1.90895,-0.810465,-0.24511,20.1988,-37.1383,47.2961,195.999,998.17,30.1922
3696392089850,-9.83928,-4.09172,0.66999,-2.76386,-1.09849,-0.202349,22.1573,-40.836,40.7922,192.481,998.659,30.1878
3696472869876,-9.21236,-5.17806,0.459422,-4.05355,-1.03328,-0.316581,24.4227,-43.3791,32.8705,190.421,998.956,30.1878
3696558380137,-10.4901,-7.93938,0.574277,-4.99535,-0.591928,-0.225562,25.0219,-45.2645,23.078,188.086,999.395,30.1833
3696639282235,-9.62871,-7.5996,-0.66999,-5.0036,-0.29627,0.0357356,25.1827,-44.1976,13.5487,184.738,999.885,30.1922
3696720092778,-8.78165,-5.4652,-2.37846,-4.96862,-0.509156,0.378278,24.3934,-41.0991,5.70009,178.04,1000.5,30.1878
3696805664062,-10.7916,-4.04865,0.311067,-4.23436,-1.03572,0.355218,22.4934,-36.5536,-1.34464,174.776,1000.8,30.1789
3696886505137,-9.97328,-4.02472,1.50748,-4.3347,-1.16034,0.170126,19.8918,-29.6551,-7.17626,171.501,1001.1,30.1833
3696967346199,-9.20279,-5.30728,1.71805,-5.0036,-0.943329,-0.0887282,17.9626,-19.3072,-6.85472,168.86,1001.35,30.1833
3697052856447,-9.95414,-7.35553,-1.14377,-5.0036,-0.537103,-0.0398589,16.0041,-8.09705,7.26395,166.019,1001.85,30.1656
3697133819580,-10.1791,-9.24586,-2.17268,-5.0036,-0.435547,0.190895,15.8433,-6.4601,25.7965,161.223,1002.54,30.1833
3697214691173,-8.60937,-5.78106,-2.53639,-5.0036,-0.787252,-0.0221439,16.4279,-11.3856,38.1467,155.899,1002.93,30.1833
3697295562753,-9.85843,-3.81894,-1.58405,-3.89839,-1.07436,-0.147371,17.568,-15.9895,42.0491,152.053,1003.43,30.1656
3697381073001,-10.337,-4.55593,-0.0239282,-3.51278,-1.22845,-0.166308,19.6872,-20.4034,44.0807,150.258,1003.77,30.1744
3697462799084,-9.72443,-6.19262,-0.665204,-5.0036,-1.05389,-0.126296,21.7919,-28.1789,43.6568,145.969,1004.06,30.1656
3697542785655,-10.27,-7.40339,-0.502492,-5.0036,-0.779006,0.00946841,23.1219,-38.3367,39.7106,142.884,1004.58,30.1744
3697628387457,-10.3753,-8.82473,-3.70409,-5.0036,-0.707534,-0.0203113,24.2034,-45.0014,28.0327,140.148,1004.98,30.1656
3697709228519,-10.3992,-6.85782,-3.28774,-5.0036,-0.852004,-0.142179,25.0365,-44.6214,16.7056,136.039,1005.26,30.1656
3697790069580,-8.56151,-4.75214,-3.19202,-3.60517,-1.02518,-0.175776,24.6858,-42.1368,8.28705,132.458,1005.87,30.1656
3697875671396,-8.28395,-4.30708,-0.813559,-2.74645,-1.1892,-0.114079,23.005,-38.7606,1.22771,130.408,1006.19,30.1656
3697956573493,-9.74835,-4.35015,3.09631,-3.86372,-1.18477,0.147524,20.7395,-32.3882,-5.11546,126.119,1006.5,30.1611
3698037414555,-8.26002,-5.67577,2.0339,-5.0036,-1.07955,0.219301,18.6788,-22.8003,-6.70856,123.996,1006.99,30.1611
3698122985852,-10.1503,-7.71445,-1.22991,-5.0036,-0.848339,0.229838,16.7203,-10.6694,2.92312,119.813,1007.32,30.1611
3698203826914,-9.30807,-7.27896,-1.46919,-5.0036,-0.74831,0.134848,15.5656,-6.28471,20.1549,116.401,1007.83,30.1522
3698284698493,-8.72422,-6.45104,-1.36391,-5.0036,-0.877966,-0.0189368,16.2672,-9.07629,35.1359,110.601,1008.43,30.1611
3698370178223,-8.4323,-3.23988,-3.31166,-5.0036,-0.978148,-0.0493274,17.2903,-15.2295,43.5837,106.925,1008.87,30.1567
3698450103772,-7.8676,-3.18724,-2.24447,-5.0036,-0.967458,-0.0826195,19.3803,-26.4981,47.9246,103.344,1009.29,30.1522
3698529876717,-7.89631,-3.6658,-1.33998,-5.0036,-0.985478,-0.271071,21.9819,-34.8144,44.4607,99.4247,1009.77,30.1522
3698615417483,-9.04965,-5.68534,0.526421,-4.34386,-0.900415,-0.356898,24.0719,-40.5583,38.556,97.4598,1009.92,30.1433
3698696228040,-8.15474,-7.06361,0.708275,-4.01247,-0.789238,-0.292452,24.8027,-42.926,31.0582,94.9139,1010.3,30.1567
3698776123057,-8.91087,-6.72861,-1.70369,-4.38372,-0.717308,0.046273,25.0511,-44.0953,22.7273,90.0546,1010.95,30.1478
3698856872564,-9.84885,-6.2644,0.430708,-4.81545,-0.830929,0.298866,24.9927,-43.5691,13.0663,87.4137,1011.39,30.1478
3698942474366,-8.34137,-4.25444,-3.91944,-5.0036,-0.738841,0.402255,23.6627,-32.1982,0.116925,81.2867,1012.08,30.1389
3699023284923,-10.3848,-5.91027,-3.41216,-5.0036,-0.751211,-0.365145,21.7773,-19.0587,2.49927,77.8006,1012.45,30.1389
3699104125985,-7.06361,-1.90947,-1.94297,-5.0036,-0.598495,-0.585514,19.7749,-11.254,11.6633,74.9167,1012.77,30.1433
3699189605715,-5.85284,-2.89053,-4.02951,-4.93518,-0.169973,-0.576504,17.7433,-8.87167,21.0903,72.6138,1013.11,30.1344
3699270507812,-6.23569,-3.65623,-4.02951,-2.30831,-0.529467,-0.297797,17.261,-8.40397,28.5151,67.9446,1013.5,30.1389
3699351348887,-10.3131,-5.79063,-2.29711,-4.09784,-0.724944,-0.0794125,16.9541,-10.9032,35.1651,64.036,1014,30.1389
3699436920171,-9.07837,-4.666,-0.555135,-1.98195,-1.06291,-0.200669,17.948,-12.8763,36.2759,60.4021,1014.48,30.1344
3699517761233,-8.38923,-3.26859,1.81376,-2.52104,-1.02366,0.0294742,19.278,-14.9371,37.4452,58.6908,1014.8,30.13
3699598632812,-10.0403,-5.10149,0.751346,-3.20903,-0.823904,0.174402,20.7395,-19.7165,39.7106,53.599,1015.18,30.1389
3699684936528,-10.9974,-5.52263,4.14915,-4.46603,-0.567799,0.423788,22.1426,-25.0365,41.2599,51.7398,1015.51,30.13
3699765106207,-8.23609,-4.465,5.24985,1.2005,-0.363923,0.151953,23.1073,-23.8381,38.8337,49.4369,1015.89,30.1344
3699845916751,-8.52802,-2.70867,3.19202,2.37245,-0.0878119,0.375224,22.9027,-22.7711,36.919,44.6198,1016.59,30.1344
3699931488048,-8.08773,0.535992,3.34516,0.299477,0.385303,0.514043,23.5165,-23.1804,37.679,41.5563,1017.08,30.13
3700011444101,-7.86281,-0.330209,1.31127,-1.0933,0.419817,0.642019,23.3411,-25.855,39.6229,36.6547,1017.52,30.13
3700092285163,-10.9017,-0.492921,0.0574277,-1.55893,0.5594,0.465327,22.8003,-28.5443,42.2391,32.4081,1017.93,30.13
3700173065188,-9.40379,1.92383,-0.990628,-0.140194,0.526566,0.173028,21.9088,-30.3858,44.0514,29.8728,1018.3,30.13
3700258697522,-12.5958,0.631705,-1.39262,-0.535729,0.173638,-0.00534507,21.8649,-30.8682,44.6361,24.105,1018.91,30.13
3700339569101,-7.3986,0.937986,-0.689132,-0.706465,-0.0381791,-0.0977384,21.1488,-31.4236,44.7091,19.8795,1019.45,30.1255
3700420410163,-7.70967,0.794416,-0.765703,3.20078,0.034972,-0.43402,20.8565,-25.4896,44.0807,15.0624,1019.86,30.1211
3700505828870,-6.96311,-0.957129,-0.516849,4.99749,-0.121868,-0.604451,20.6518,-16.501,37.3721,11.682,1020.19,30.1344
3700586669932,-8.4323,-1.67976,-0.78006,4.87409,-0.422871,-0.360716,19.9065,-11.7802,27.2727,7.70999,1021.07,30.13
3700667419439,-10.9065,-0.0717846,1.02413,4.97412,-0.34743,-0.183412,19.4972,-10.8448,15.2879,5.93527,1021.15,30.1255
3700752990723,-8.30787,0.239282,1.67976,3.89656,-0.232129,-0.114995,19.8626,-12.9348,6.48933,2.30136,1021.59,30.1255
3700833831798,-10.8203,0.631705,1.2347,4.67541,-0.0390954,-0.285579,19.848,-17.9918,-1.69541,-1.39597,1021.63,30.1211
3700914672860,-7.48474,0.272782,2.41675,4.75375,0.0670424,-0.514654,19.4241,-24.8904,-6.50394,-8.41031,1022.7,30.1122
3701000274662,-8.86301,0.880558,0.454636,5.0036,-0.0126754,-0.737467,19.9503,-35.4867,-6.56241,-9.33994,1022.99,30.1122
3701081146241,-13.6487,0.971485,2.60818,5.0036,-0.329867,-0.845743,20.9003,-45.4691,1.53464,-12.2978,1023.44,30.1033
3701161926280,-7.37468,0.66999,1.24905,5.0036,-0.496175,-0.744797,21.4119,-51.5785,21.9526,-16.9247,1023.79,30.1078
3701266113288,-7.89631,1.42134,-1.5649,5.0036,-0.507018,-0.697455,22.0988,-36.0859,43.4814,-20.8967,1024.36,30.0944
